country,year,video_id,url,title,description,channel_title,published_at,duration_seconds,view_count,like_count,comment_count,default_language,tags_str,transcript_excerpt,summary,sentiment,narr_health,narr_environment,narr_animal_welfare,narr_taste,narr_price,narr_convenience,narr_novelty,narr_cultural_fit
Denmark,2017,C52zBQVTwF0,https://www.youtube.com/watch?v=C52zBQVTwF0,Plantebaseret Yoghurt - DETOX KOST #6,"Pernille Damore har med DETOX DIT LIV siden 2004 undervist tusindvis af deltagere i at optimere deres helbred på naturlig vis.  

DETOX18:6 er den sundeste og mest hensigtsmæssige metode til at detoxe din krop. 
Dette gælder især alle der har passeret det biologiske snit, har symptomer i matrix fasen, er skjoldbruskdominant, har stofskifte problemer, inflammatoriske tilstande eller er overvægtige. 

DETOX18:6 KURSET hjælper dig med at afsætte 12 måneder til at gå ned i vægt, reducere dine fedtdepoter, opbygge din muskelmasse, styrke dit kredsløbet, regulere dit kolesterol, dit blodtryk og dit blodsukker, berolige dit nervesystemet, få mere energi og blive bevidst om gamle destruktive mønstre og vaner. 

“Min livsmission er at lære dig at tage ansvar for dit liv, komme i kontakt med dit autentiske selv og detoxe dig liv. At tage denne beslutning i dag vil have betydning for dig resten af dit liv!
Velkommen til
Kærlighed
P”
SKRIV DIG OP TIL GRATIS SØNDAGSUNDERVISNINGS-EMAIL HER 
https://",Detox Dit Liv! med Pernille Damore,2017-09-02T07:33:36Z,85,511,8.0,2.0,da,pernilledamore; detoxditliv; detox18:6; damoremetoden; damoresolution; periodiskfaste; overvægt; antiinflammatorisk; livsstil; detoxkost; plantebaseret; skjoldbrusk; binyre; naturopat; heilpraktiker; biomedicin; funktionelmedicin; tagansvarforditliv; detoxdigrask; detoxdigsmuk; detoxilogi; antihomotoxilogi; undervisning; vægttab; slankekur; yoghurt; vegan,,"“Min livsmission er at lære dig at tage ansvar for dit liv, komme i kontakt med dit autentiske selv og detoxe dig liv. At tage denne beslutning i dag vil have betydning for dig resten af dit liv! Velkommen til
Kærlighed
P”
SKRIV DIG OP TIL GRATIS SØNDAGSUNDERVISNINGS-EMAIL HER 
https://landing.mailerlite.com/webforms/landing/j3a3r7

SE UNDERVISNINGSVIDEO 1 HER: https://youtu.be/ve247SRb8UY
SE UNDERVISNINGSVIDEO 2 HER: https://youtu.be/bzzeDdpmhMc
SE UNDERVISNINGSVIDEO 3 HER: https://youtu.be/lACn0qe1Sm4
SE UNDERVISNINGSVIDEO 4 HER: https://youtu.be/Wo-rOyt9ja0
SE UNDERVISNINGSVIDEO 5 HER: https://youtu.be/bxl-vOkgSV8
SE UNDERVISNINGSVIDEO 6 HER: https://youtu.be/2hHtn9_ynCI
SE UNDERVISNINGSVIDEO 7 HER: https://youtu.be/zZvBWxPIBq4
SE UNDERVISNINGSVIDEO 8 HER: https://youtu.be/3lIuNLX1MtA
SE UNDERVISNINGSVIDEO 9 HER: https://youtu.be/DSHMblFkQ-8
SE UNDERVISNINGSVIDEO 10 HER: https://youtu.be/7TXahBEaUek
SE UNDERVISNINGSVIDEO 11 HER: https://youtu.be/bwuGSULsNL0
SE UNDERVISNINGSVIDEO 12 HER: HVORFOR VÆLGE DETOX18:6
SE UNDERVISNINGSVIDEO 13 HER: https://youtu.be/XVvEN7eo8bE
SE UNDERVISNINGSVIDEO 14 HER: https://youtu.be/3RSFDftgj3A
SE UNDERVISNINGSVIDEO 15 HER: https://youtu.be/tfCURtoCQ34
SE UNDERVISNINGSVIDEO 16 HER: https://youtu.be/BfBrIjUCHYY

DETOX18:6 SERIEN:
Q&A #1 HER https://youtu.be/b1RH57ofgpE
Q&A #2 HER https://youtu.be/Uh_yPMkCrtA
Q&A #3 HER https://youtu.be/_9lB_eGkeG8
Q&A #4 HER
Q&A #5 HER
Q&A #6 HER
Q&A #7 HER

Læs mere om Pernille Damore, find kilder, artikler og yderligere undervisningsmateriale 
http://www.pernilledamore.com/ 

Tilmeld dig “DETOX DIT LIV MODUL 1 - KURSUS I KOSTFORSTÅELSE” eller “DETOX 18:6” som begge er omfattende 12 måneders kurser der lærer dig alt du behøver at vide. Læs mere HER https://www.subscribepage.com/detoxditliv

Søg om optagelse i den lukkede DETOX DIT LIV gruppe på FaceBook hvor du finder dit netværk af ligesindede HER https://www.facebook.com/groups/damoredetoxgruppen/?ref=bookmarks

Bogen ""TAG ANSVAR FOR DIT LIV!” enten lånes på alle landets biblioteker 

SE TAG ANSVAR FOR DIT LIV UNDERVISNINGSVIDEO 1 “INTRO” HER: https://youtu.be/GOFcSNiYZV8
SE TAG ANSVAR FOR DIT LIV UNDERVISNINGSVIDEO 2 “DETOX KOST” HER: https://youtu.be/eccXchPNIOM
SE TAG ANSVAR FOR DIT LIV UNDERVISNINGSVIDEO 3 “KROP”HER: https://youtu.be/ktjosA214VI
SE TAG ANSVAR FOR DIT LIV UNDERVISNINGSVIDEO 4 “SIND”HER:
SE TAG ANSVAR FOR DIT LIV UNDERVISNINGSVIDEO 5 “SJÆL”HER:

ANSVARSFRASKRIVELSE
Informationen i alt undervisningsmateriale er ment som støtte, og ikke erstatning, i forholdet mellem patient/bruger og dennes læge.",0.8811,2,0,0,0,0,0,5,0
Denmark,2017,H9AztQ75ROc,https://www.youtube.com/watch?v=H9AztQ75ROc,"COPENHAGEN, DENMARK VLOG // Vegan Travel Diaries","At the end of April my boyfriend and I went to Copenhagen for a long weekend... here's what we got up to!


// MUSIC //

Acoustic/Folk Instrumental by Hyde - Free Instrumentals https://soundcloud.com/davidhydemusic
Creative Commons — Attribution 3.0 Unported— CC BY 3.0 
http://creativecommons.org/licenses/b...
Music provided by Audio Library https://youtu.be/YKdXVnaHfo8


// SOCIAL MEDIA //

Instagram: @poppy.barr
Twitter:@poppybarr",Poppy Barr,2017-05-26T10:45:09Z,195,297,9.0,1.0,en,travel; vlog; copenhagen; denmark; vegan; food; travelling; europe,,"At the end of April my boyfriend and I went to Copenhagen for a long weekend... here's what we got up to! // MUSIC //

Acoustic/Folk Instrumental by Hyde - Free Instrumentals https://soundcloud.com/davidhydemusic
Creative Commons — Attribution 3.0 Unported— CC BY 3.0 
http://creativecommons.org/licenses/b... Music provided by Audio Library https://youtu.be/YKdXVnaHfo8


// SOCIAL MEDIA //

Instagram: @poppy.barr
Twitter:@poppybarr",0.7574,0,0,0,0,0,0,0,0
Denmark,2017,gLaM_n5dpzE,https://www.youtube.com/watch?v=gLaM_n5dpzE,18:6 - Plantebaseret Béarnaise Sauce af Pernille Damore,"Det er muligt at spise lækker nærende mad uden at belaste kroppen.

Pernille Damore har med DETOX DIT LIV siden 2004 undervist tusindvis af deltagere i at optimere deres helbred på naturlig vis.  

DETOX18:6 er den sundeste og mest hensigtsmæssige metode til at detoxe din krop. 
Dette gælder især alle der har passeret det biologiske snit, har symptomer i matrix fasen, er skjoldbruskdominant, har stofskifte problemer, inflammatoriske tilstande eller er overvægtige. 
Deltag gratis i vores 30 dages 18:6 challenge på Facebook https://www.facebook.com/groups/detox186/

“Min livsmission er at lære dig at tage ansvar for dit liv, komme i kontakt med dit autentiske selv og detoxe dig liv. At tage denne beslutning i dag vil have betydning for dig resten af dit liv!
Velkommen til
Kærlighed
P”
SKRIV DIG OP TIL GRATIS SØNDAGSUNDERVISNINGS-EMAIL HER 
https://landing.mailerlite.com/webforms/landing/j3a3r7

SE UNDERVISNINGSVIDEO 1 HER: https://youtu.be/ve247SRb8UY
SE UNDERVISNINGSVIDEO 2 HER: https:/",Detox Dit Liv! med Pernille Damore,2017-09-28T12:48:46Z,27,215,1.0,0.0,da,bearnaise; pernilledamore; lovedamore; detoxditliv; damoresolution; detoxdigrask; detoxdigsmuk; detoxmentor; plantebaseret; detoxkost; vegan; detox18:6; naturlighelbredelse; heilpraktiker; naturopat; biomedicin; kropsindsjæl; kostforståelse; undervisning; veganer,,"Deltag gratis i vores 30 dages 18:6 challenge på Facebook https://www.facebook.com/groups/detox186/

“Min livsmission er at lære dig at tage ansvar for dit liv, komme i kontakt med dit autentiske selv og detoxe dig liv. At tage denne beslutning i dag vil have betydning for dig resten af dit liv! Velkommen til
Kærlighed
P”
SKRIV DIG OP TIL GRATIS SØNDAGSUNDERVISNINGS-EMAIL HER 
https://landing.mailerlite.com/webforms/landing/j3a3r7

SE UNDERVISNINGSVIDEO 1 HER: https://youtu.be/ve247SRb8UY
SE UNDERVISNINGSVIDEO 2 HER: https://youtu.be/bzzeDdpmhMc
SE UNDERVISNINGSVIDEO 3 HER: https://youtu.be/lACn0qe1Sm4
SE UNDERVISNINGSVIDEO 4 HER: https://youtu.be/Wo-rOyt9ja0
SE UNDERVISNINGSVIDEO 5 HER: https://youtu.be/bxl-vOkgSV8
SE UNDERVISNINGSVIDEO 6 HER: https://youtu.be/2hHtn9_ynCI
SE UNDERVISNINGSVIDEO 7 HER: https://youtu.be/zZvBWxPIBq4
SE UNDERVISNINGSVIDEO 8 HER: https://youtu.be/3lIuNLX1MtA
SE UNDERVISNINGSVIDEO 9 HER: https://youtu.be/DSHMblFkQ-8
SE UNDERVISNINGSVIDEO 10 HER: https://youtu.be/7TXahBEaUek
SE UNDERVISNINGSVIDEO 11 HER: https://youtu.be/bwuGSULsNL0
SE UNDERVISNINGSVIDEO 12 HER: HVORFOR VÆLGE DETOX18:6
SE UNDERVISNINGSVIDEO 13 HER: https://youtu.be/XVvEN7eo8bE
SE UNDERVISNINGSVIDEO 14 HER: https://youtu.be/3RSFDftgj3A
SE UNDERVISNINGSVIDEO 15 HER: https://youtu.be/tfCURtoCQ34
SE UNDERVISNINGSVIDEO 16 HER: https://youtu.be/BfBrIjUCHYY

DETOX18:6 SERIEN:
Q&A #1 HER https://youtu.be/b1RH57ofgpE
Q&A #2 HER https://youtu.be/Uh_yPMkCrtA
Q&A #3 HER https://youtu.be/_9lB_eGkeG8
Q&A #4 HER
Q&A #5 HER
Q&A #6 HER
Q&A #7 HER

Læs mere om Pernille Damore, find kilder, artikler og yderligere undervisningsmateriale 
http://www.pernilledamore.com/ 

Tilmeld dig “DETOX DIT LIV MODUL 1 - KURSUS I KOSTFORSTÅELSE” eller “DETOX 18:6” som begge er omfattende 12 måneders kurser der lærer dig alt du behøver at vide. Læs mere HER https://www.subscribepage.com/detoxditliv

Søg om optagelse i den lukkede DETOX DIT LIV gruppe på FaceBook hvor du finder dit netværk af ligesindede HER https://www.facebook.com/groups/damoredetoxgruppen/?ref=bookmarks

Bogen ""TAG ANSVAR FOR DIT LIV!” enten lånes på alle landets biblioteker 

SE TAG ANSVAR FOR DIT LIV UNDERVISNINGSVIDEO 1 “INTRO” HER: https://youtu.be/GOFcSNiYZV8
SE TAG ANSVAR FOR DIT LIV UNDERVISNINGSVIDEO 2 “DETOX KOST” HER: https://youtu.be/eccXchPNIOM
SE TAG ANSVAR FOR DIT LIV UNDERVISNINGSVIDEO 3 “KROP”HER: https://youtu.be/ktjosA214VI
SE TAG ANSVAR FOR DIT LIV UNDERVISNINGSVIDEO 4 “SIND”HER:
SE TAG ANSVAR FOR DIT LIV UNDERVISNINGSVIDEO 5 “SJÆL”HER:

ANSVARSFRASKRIVELSE
Informationen i alt undervisningsmateriale er ment som støtte, og ikke erstatning, i forholdet mellem patient/bruger og dennes læge.",0.8185,2,0,0,1,0,0,4,0
Denmark,2017,FvM4BhH8yOM,https://www.youtube.com/watch?v=FvM4BhH8yOM,Få plantebaseret kost til at smage som en million,"Det kan være udfordrende at få plantebaseret kost til at smage som en million. Vi har lavet et smagskatalog, hvor du kan få en masse tips og tricks til at få din plantebaserede mad til at smage rigtig godt. Støt vores crowdfunding og få den sendt til din indbakke!",Fairdig Food,2017-06-30T09:05:14Z,26,133,0.0,0.0,da,plantebaseret kost; klimavenlig; crowdfunding; økologi; smag; gastronomi; vegetar,,"Det kan være udfordrende at få plantebaseret kost til at smage som en million. Vi har lavet et smagskatalog, hvor du kan få en masse tips og tricks til at få din plantebaserede mad til at smage rigtig godt. Støt vores crowdfunding og få den sendt til din indbakke!",-0.6114,0,0,0,4,0,0,4,0
Denmark,2017,Hko4g2xwvT0,https://www.youtube.com/watch?v=Hko4g2xwvT0,Danish Dietary Advice Challenged (Daily Vegan News),"The news site Information.dk posts an article about the official dietary advice in Denmark. It is based on tradition and not on health. The dietary triangle needs to be turned around! https://www.information.dk/debat/2016/12/officielle-kostraad-burde-anbefale-plantebaseret-kost

Tradition or not, we need change, now!

Trisha Paytas going vegan: https://www.youtube.com/watch?v=wMBoG8ZWaF0

GO whole foods 80-10-10 VEGAN!
\/3g4|\| 4 tH3 \/\/1n & 4 L1f3
---------------------------------------------------------------------
Check out my other videos: https://www.youtube.com/c/plantsugar

Vegan - whole foods plant based! Fresh, ripe and nutritious (Whole and organic preferred if possible and available).

Who am I: http://grn.dk",Plant Sugar,2017-01-03T07:32:06Z,112,68,2.0,0.0,en,plantsugar; plant; sugar; news; newz; health; tradition,,"https://www.information.dk/debat/2016/12/officielle-kostraad-burde-anbefale-plantebaseret-kost

Tradition or not, we need change, now! Trisha Paytas going vegan: https://www.youtube.com/watch?v=wMBoG8ZWaF0

GO whole foods 80-10-10 VEGAN! \/3g4|\| 4 tH3 \/\/1n & 4 L1f3
---------------------------------------------------------------------
Check out my other videos: https://www.youtube.com/c/plantsugar

Vegan - whole foods plant based! Fresh, ripe and nutritious (Whole and organic preferred if possible and available).",0.471,1,0,0,0,0,0,2,8
Denmark,2017,GYi6XcvbR6s,https://www.youtube.com/watch?v=GYi6XcvbR6s,E27 – Plantebaseret Ironman vender tilbage,"I dette afsnit inviterer vi atter engang ironman-coachen Martin Melcher på besøg, til en snak om hans projekter, hans podcast, plantebaseret livsstil og meget mere.


Og husk selvfølgelig at besøg vores sponsorer greenos.dk (kode ‘plantetinget for 10% rabat) og Greenspeak: https://greenspeak.dk/abonnementer/qv...

Husk at abonnere på os i iTunes, søg efter 'plantetinget' i din podcast app!",Plantetinget,2017-11-22T12:46:28Z,4994,42,0.0,0.0,da,,,"I dette afsnit inviterer vi atter engang ironman-coachen Martin Melcher på besøg, til en snak om hans projekter, hans podcast, plantebaseret livsstil og meget mere. Og husk selvfølgelig at besøg vores sponsorer greenos.dk (kode ‘plantetinget for 10% rabat) og Greenspeak: https://greenspeak.dk/abonnementer/qv... Husk at abonnere på os i iTunes, søg efter 'plantetinget' i din podcast app!",0.0,0,0,0,0,1,1,0,0
Denmark,2017,U4HopSS2g1A,https://www.youtube.com/watch?v=U4HopSS2g1A,Ester gad 90 Danmark,,Ahmedfarooq3729,2017-11-11T22:22:55Z,52,34,6.0,2.0,es,,,,0.0,0,0,0,0,0,0,0,0
Denmark,2017,AHMCZd8g6E8,https://www.youtube.com/watch?v=AHMCZd8g6E8,"Voyage ✈️ Danemark ""partie 5""",,Mll July beauty,2017-01-19T21:15:50Z,16,32,2.0,0.0,fr,,,,0.0,0,0,0,0,0,1,0,0
Denmark,2018,hoZccEa0Pqo,https://www.youtube.com/watch?v=hoZccEa0Pqo,Restaurant Style Veg Fried Rice | वेज फ़्राइड राइस | Street Style Fried Rice | Kunal Kapur Recipe,"How to cook Veg Fried Rice | वेज फ़्राइड राइस चायनीज़ | Quick Recipe | Chef Kunal Kapur

This is one of our favourite Indo-Chinese recipes. As the flavours of the veggies really come out very well in this Chinese fried rice recipe. This is a perfect go-to dish for every rice lover. You just need a few easily available ingredients and you are good to go! Here’s how you make this lip-smacking recipe at home by following four simple steps.

#VegFriedRice #IndianStreetFood #KunalKapurRecipe #FriedRice #StreetFoodRecipe #KunalKapur 

_______________________________________________________________________________________

INGREDIENTS - 
2tbsp Oil
1tsp Garlic chopped
2tbsp Onion chopped
1tsp Ginger chopped
½ no Green chilli chopped
2tbsp Carrots chopped
2tbsp Cabbage Chopped
2tbsp Beans chopped
1tbsp Red Capsicum Chopped
1tbsp Yellow Capsicum Chopped
1tbsp Green Capsicum Chopped
2cups Rice basmati Boiled
a pinch Salt
a pinch of Black Pepper powder
2tbsp Soya sauce
1tbsp Vinegar
a dash Water
¼",Kunal Kapur,2018-02-27T03:29:45Z,263,20356975,274531.0,3024.0,en,fried rice; फ्राइड राइस; vegetable fried rice recipe; restaurant style fried rice; veg fried rice indian style; how to make schezwan fried rice; fried rice recipe; veg fried rice; vegetable fried rice; veg fried rice recipe; chinese fried rice; सबसे आसन २ मिनट वाली फ्राइड राइस; how to make fried rice; chinese recipes; vegetable rice; chinese fried rice recipe; restaurant style veg fried rice; chef kunal kapur recipes; chef kunal fried rice; kunal recipe; २ मिनट फ्राइड राइस,,"How to cook Veg Fried Rice | वेज फ़्राइड राइस चायनीज़ | Quick Recipe | Chef Kunal Kapur

This is one of our favourite Indo-Chinese recipes. As the flavours of the veggies really come out very well in this Chinese fried rice recipe. #VegFriedRice #IndianStreetFood #KunalKapurRecipe #FriedRice #StreetFoodRecipe #KunalKapur 

_______________________________________________________________________________________

INGREDIENTS - 
2tbsp Oil
1tsp Garlic chopped
2tbsp Onion chopped
1tsp Ginger chopped
½ no Green chilli chopped
2tbsp Carrots chopped
2tbsp Cabbage Chopped
2tbsp Beans chopped
1tbsp Red Capsicum Chopped
1tbsp Yellow Capsicum Chopped
1tbsp Green Capsicum Chopped
2cups Rice basmati Boiled
a pinch Salt
a pinch of Black Pepper powder
2tbsp Soya sauce
1tbsp Vinegar
a dash Water
¼ cup Spring Onions Chopped

Click for the recipe - https://www.chefkunalkapur.com/recipe/how-to-cook-veg-fried-rice-veg-fried-rice-

-------------------------------------------------------------------------------------

➡️   Check out other Popular Recipes:
Veg Manchurian Recipe | Dry Manchurian & Gravy Manchurian -  https://youtu.be/J4PEtXG1yzc
Veg Hot & Sour Soup Recipe - https://youtu.be/vt_sB8_u764
Veg Manchow Soup Recipe - https://youtu.be/C_VLIdJ86R0
Vegetable Biryani -https://www.youtube.com/watch?v=SZByh7nXp1U
2 Quick Pulao - https://www.youtube.com/watch?v=j_gOz_7zRlU
Chilli Paneer Recipe - https://youtu.be/S9fskL5M9as

-------------------------------------------------------------------------------------

Hi, I am Chef Kunal Kapur and this is my space, my channel. 👉🏻  Click here to Subscribe:  https://www.youtube.com/c/KunalKapur
👉🏻  Website: http://www.chefkunalkapur.com/​​​​​​​

-------------------------------------------------------------------------------------

Follow Chef Kunal Kapur on your favorite Social Media Channels: 
👥 Facebook: https://www.facebook.com/thekunalkapur​
📸 Instagram: https://www.instagram.com/chefkunal​​​
🐦 Twitter: https://twitter.com/ChefKunalKapur​​​​
📌 Pinterest: https://in.pinterest.com/chefkunal

-------------------------------------------------------------------------------------

Time Stamps:
00:00 Introduction
00:27 Preparing Veggies
02:30 Kunal's Tips & Tricks 
02:38 Recipe Continued 
03:50 Plating Fried Rice",0.958,0,0,0,0,0,2,0,0
Denmark,2018,bc5BnTYRgx8,https://www.youtube.com/watch?v=bc5BnTYRgx8,$10 Vegan vs. $135 Vegan,"Worth It Playlist (All Episodes) → https://www.youtube.com/watch?v=2GZrPR5Ajrs&list=PL5vtqDuUM1DmXwYYAQcyUwtcalp_SesZD

01:00 - Seasoned Vegan $
04:41 - Avant Garden $$
08:47 - ABCV $$$

""I'm sorry, I just stole your mom.""
EDIT: We mislabeled the price for ABCV, it should say $135 instead! 

#worthit #buzzfeedvideo #buzzfeedfood  

Food lovers Steven Lim and Andrew, along with their cameraman Adam, embark on the ultimate food adventure in BuzzFeed’s hit series, Worth It, trying delicious foods at three price points: affordable, middle tier, and luxury. At the end of the episode, the gang decides which item is the most “worth it” at its given price.

Worth It has merch! Check it out here: http://bzfd.it/shopworthit
Shop our UK (http://bzfd.it/shopUKworthit) and Germany (http://bzfd.it/shopDEworthit) merch stores too!

#worthit #buzzfeedvideo #buzzfeedfood 

Check out more awesome videos at BuzzFeedVideo!
https://bit.ly/YTbuzzfeedvideo
https://bit.ly/YTbuzzfeedblue1
https://bit.ly/YTbuzz",BuzzFeedVideo,2018-04-01T15:00:44Z,854,12430259,197326.0,18423.0,en,$ vs $$$; $$; $$$; BuzzFeed; BuzzFeed Video; BuzzFeedVideo; K_fe; KtKp; Video; abcv; adam bianchi; andrew; andrew illnyckj; andrew ilnyckyj; avant garden; buzzfeed adam; buzzfeed andrew; buzzfeed steven; buzzfeed worth it; cameraguy; cheap vs expensive; cheap vs. expensive; experience; food; foodie; harlem; health food; high vs low; new york; nyc; restaurant; seasoned vegan; steven lim; travel; vegan; vegan food; vegan foods; vegan meal; vegan restaurant; vegan soul; worth it,,"https://bit.ly/YTbuzzfeedvideo
https://bit.ly/YTbuzzfeedblue1
https://bit.ly/YTbuzzfeedviolet

GET MORE BUZZFEED:
https://www.buzzfeed.com
https://www.buzzfeed.com/videos
https://www.youtube.com/buzzfeedvideo
https://www.youtube.com/asis
https://www.youtube.com/buzzfeedblue
https://www.youtube.com/buzzfeedviolet
https://www.youtube.com/perolike
https://www.youtube.com/ladylike

BuzzFeedVideo
BuzzFeed Motion Picture’s flagship channel. MUSIC
SFX Provided By AudioBlocks
(https://www.audioblocks.com)

Licensed via Audio Network
school_holidays
Licensed via Warner Chappell Production Music Inc. Genesis_Main
Licensed via Warner Chappell Production Music Inc. Credits: https://www.buzzfeed.com/bfmp/videos/48990

EXTERNAL CREDITS
Aaron Beener
www.seasonedvegan.com/
+
Brenda Beener
www.seasonedvegan.com/
+
Anthony Mongeluzzi
www.avantgardennyc.com/
+
Neal Harden
www.abchome.com/dine/abcv/",0.9855,0,0,0,1,4,0,7,0
Denmark,2018,knxgR5esJu4,https://www.youtube.com/watch?v=knxgR5esJu4,Vegetable Pancake (Yachaejeon: 야채전),"Full recipe: https://www.maangchi.com/recipe/yachaejeon

Help others by translating the English caption into your own language:
http://www.youtube.com/timedtext_video?v=knxgR5esJu4&ref=share

My cookbook:
http://www.maangchi.com/real

My monthly letter:
http://www.maangchi.com/letter

My Instagram:
https://www.instagram.com/maangchi/

My Facebook:
https://www.facebook.com/maangchi/

My Twitter:
https://twitter.com/maangchi/",Maangchi,2018-04-17T22:42:45Z,604,9612128,240653.0,7322.0,en,Korean food; Korean cooking; Maangchi; Maangchi recipes; Korean cuisine; Korean vegetable pancake; yachaejeon; 야채전; Vegetable pancakes; vegetarian food; Korean vegetarian dish; easy pancake; Korean style vegetable pancakes,,"Full recipe: https://www.maangchi.com/recipe/yachaejeon

Help others by translating the English caption into your own language:
http://www.youtube.com/timedtext_video?v=knxgR5esJu4&ref=share

My cookbook:
http://www.maangchi.com/real

My monthly letter:
http://www.maangchi.com/letter

My Instagram:
https://www.instagram.com/maangchi/

My Facebook:
https://www.facebook.com/maangchi/

My Twitter:
https://twitter.com/maangchi/",0.4019,0,0,0,0,0,0,0,0
Denmark,2018,eI91-UZpJr8,https://www.youtube.com/watch?v=eI91-UZpJr8,5 meals I eat each week » vegan & healthy,"🌿📖 Pre-order our debut cookbook SIMPLY PLANTS (🥹!!): https://www.pickuplimes.com/book/simply-plants/
📲 Try our app 7 days FREE!: https://pickuplimes.com/app
👩🏻‍💻 Create your own professional site for free at Wix: https://www.wix.com/go/pickuplimes 
💌  Sign-up for our newsletters: http://bit.ly/PUL_newsletters 
🎥 Film & photography gear we use: https://bit.ly/PUL_filming_gear
🎶 The music we use: http://bit.ly/YTube_music (great for YouTube creators) 

RECIPES + FREE PDFs
00:00 Intro
00:34 Comforting oatmeal: http://bit.ly/classicoatmeal
01:32 Buckwheat pancakes: http://bit.ly/best-buckwheat-pancakes
03:12 My go-to hummus sandwich: https://bit.ly/go-to_hummus_sandwich
04:00 Cauliflower lentil curry: http://bit.ly/cauliflower-lentil-curry
05:53 Gado gado stir fry: http://bit.ly/vegan-gado-gado
07:57 Outro + Wix 

BONUS RECIPES
🌱 Homemade #vegan nutella: https://bit.ly/PUL_nutella
🌱 Home hummus recipes: https://bit.ly/PUL_hummus_recipes
🌱  Coconut Thai curry: http://bit.ly/2xatDrM-thaicurr",Pick Up Limes,2018-11-20T18:13:01Z,569,5372317,171058.0,3723.0,en,what i eat in a day; what i eat in a week; vegan; vegan recipes; vegan meal ideas; weight loss; meal prep; vegan meal prep; vegan high protein; beginner vegan; vegan's guide; healthy recipes; healthy meal ideas; healthy dinner; healthy lunch; healthy breakfast; vegan breakfast; vegan dinner; easy dinner; easy lunch; healthy meals; student vegan; work vegan; vegan dinner ideas; must try vegan; dinner ideas for weight loss; lunch ideas for weight loss,,"🌿📖 Pre-order our debut cookbook SIMPLY PLANTS (🥹!!): https://www.pickuplimes.com/book/simply-plants/
📲 Try our app 7 days FREE!: https://pickuplimes.com/app
👩🏻‍💻 Create your own professional site for free at Wix: https://www.wix.com/go/pickuplimes 
💌  Sign-up for our newsletters: http://bit.ly/PUL_newsletters 
🎥 Film & photography gear we use: https://bit.ly/PUL_filming_gear
🎶 The music we use: http://bit.ly/YTube_music (great for YouTube creators) 

RECIPES + FREE PDFs
00:00 Intro
00:34 Comforting oatmeal: http://bit.ly/classicoatmeal
01:32 Buckwheat pancakes: http://bit.ly/best-buckwheat-pancakes
03:12 My go-to hummus sandwich: https://bit.ly/go-to_hummus_sandwich
04:00 Cauliflower lentil curry: http://bit.ly/cauliflower-lentil-curry
05:53 Gado gado stir fry: http://bit.ly/vegan-gado-gado
07:57 Outro + Wix 

BONUS RECIPES
🌱 Homemade #vegan nutella: https://bit.ly/PUL_nutella
🌱 Home hummus recipes: https://bit.ly/PUL_hummus_recipes
🌱  Coconut Thai curry: http://bit.ly/2xatDrM-thaicurry
🌱  Coconut red lentil daal: http://bit.ly/2BNvt32

WHAT WE USE @ THE PUL KITCHEN (2019)
» Blender: https://amzn.to/2GfbeL6
» Food processor: https://amzn.to/2IquU2b
» Hand blender: https://amzn.to/2PojlJM
» Cast iron pot: https://amzn.to/2WtKDT6
» Mini spice jars: http://amzn.to/2exHWP8
» Air-tight containers: http://amzn.to/2iPXmiW
» Mason jars: https://amzn.to/2tekWbH

STAY CONNECTED 🙋🏻‍♀️ 
👉 Instagram: https://www.instagram.com/pickuplimes/ 
👉 TikTok: https://www.tiktok.com/@pick_up_limes 
👉 Facebook: https://www.facebook.com/pickuplimes/ 
👉 Pinterest: https://www.pinterest.com/sadiabadiei/ 
 
❤ Sadia",0.9922,2,0,0,0,0,0,3,0
